Time [s], Analyzer Name, Decoded Protocol Result
7.841940000000000,I2C,Setup Read to [M] + NAK
7.842554000000000,I2C,Setup Read to [E] + NAK
7.843168000000000,I2C,Setup Write to [@] + NAK
7.843774000000000,I2C,Setup Write to [D] + NAK
7.844378000000000,I2C,Setup Write to [F] + NAK
7.844982000000000,I2C,Setup Write to [N] + NAK
7.845588000000000,I2C,Setup Write to [L] + NAK
7.846192000000000,I2C,Setup Write to [L] + NAK
7.851480000000000,I2C,Setup Write to ['144'] + NAK
7.852086000000000,I2C,Setup Write to ['146'] + NAK
7.852690000000000,I2C,Setup Write to ['148'] + ACK
7.853014000000000,I2C,'5' + ACK
7.853660000000000,I2C,Setup Read to ['149'] + ACK
7.853964000000000,I2C,'5' + ACK
7.854268000000000,I2C,'0' + ACK
7.854572000000000,I2C,'0' + ACK
7.854884000000000,I2C,B + NAK
7.855498000000000,I2C,Setup Write to ['150'] + ACK
7.855822000000000,I2C,'5' + ACK
7.856468000000000,I2C,Setup Read to ['151'] + ACK
7.856772000000000,I2C,L + ACK
7.857076000000000,I2C,'255' + ACK
7.857380000000000,I2C,0 + ACK
7.862412000000000,I2C,M + NAK
7.863028000000000,I2C,Setup Write to ['152'] + ACK
7.863350000000000,I2C,'5' + ACK
7.863996000000000,I2C,Setup Read to ['153'] + ACK
7.864302000000000,I2C,D + ACK
7.864606000000000,I2C,D + ACK
7.864910000000000,I2C,D + ACK
7.865220000000000,I2C,D + NAK
7.865836000000000,I2C,Setup Write to ['160'] + NAK
7.866440000000000,I2C,Setup Read to ['161'] + NAK
7.867054000000000,I2C,Setup Write to ['162'] + NAK
7.867658000000000,I2C,Setup Read to ['163'] + NAK
7.868272000000000,I2C,Setup Write to ['164'] + NAK
7.873562000000000,I2C,Setup Read to ['165'] + NAK
7.874176000000000,I2C,Setup Write to ['166'] + NAK
7.874782000000000,I2C,Setup Read to ['167'] + NAK
7.875396000000000,I2C,Setup Write to ['168'] + NAK
7.876000000000000,I2C,Setup Read to ['169'] + NAK
7.876614000000000,I2C,Setup Write to ['170'] + NAK
7.877218000000000,I2C,Setup Read to ['171'] + NAK
7.877834000000000,I2C,Setup Write to ['172'] + NAK
7.878438000000000,I2C,Setup Read to ['173'] + NAK
7.879052000000000,I2C,Setup Write to ['174'] + NAK
7.879804000000000,I2C,Setup Read to ['175'] + NAK
7.885610000000000,I2C,Setup Read to [C] + NAK
7.886224000000000,I2C,Setup Read to [M] + NAK
7.886838000000000,I2C,Setup Read to [E] + NAK
7.887454000000000,I2C,Setup Write to [@] + NAK
7.888058000000000,I2C,Setup Write to [D] + NAK
7.888662000000000,I2C,Setup Write to [F] + NAK
7.889266000000000,I2C,Setup Write to [N] + NAK
7.889872000000000,I2C,Setup Write to [L] + NAK
7.890476000000000,I2C,Setup Write to [L] + NAK
7.895814000000000,I2C,Setup Write to ['144'] + NAK
7.896418000000000,I2C,Setup Write to ['146'] + NAK
7.897024000000000,I2C,Setup Write to ['148'] + ACK
7.897346000000000,I2C,'5' + ACK
7.897992000000000,I2C,Setup Read to ['149'] + ACK
7.898298000000000,I2C,'5' + ACK
7.900638000000000,I2C,'0' + ACK
8.016997999999999,I2C,'0' + ACK
8.021896000000000,I2C,B + NAK
8.022539999999999,I2C,Setup Write to ['150'] + ACK
8.022914000000000,I2C,'5' + ACK
8.023842000000000,I2C,Setup Read to ['151'] + ACK
8.024343999999999,I2C,L + ACK
8.029282000000000,I2C,'255' + ACK
8.029636000000000,I2C,0 + ACK
8.030182000000000,I2C,M + NAK
8.031012000000000,I2C,Setup Write to ['152'] + ACK
8.031383999999999,I2C,'5' + ACK
8.032314000000000,I2C,Setup Read to ['153'] + ACK
8.032667999999999,I2C,D + ACK
8.033206000000000,I2C,D + ACK
8.033557999999999,I2C,D + ACK
8.034103999999999,I2C,D + NAK
8.034936000000000,I2C,Setup Write to ['160'] + NAK
8.040324000000000,I2C,Setup Read to ['161'] + NAK
8.041036000000000,I2C,Setup Write to ['162'] + NAK
8.041738000000000,I2C,Setup Read to ['163'] + NAK
8.042384000000000,I2C,Setup Write to ['164'] + NAK
8.043020000000000,I2C,Setup Read to ['165'] + NAK
8.043666000000000,I2C,Setup Write to ['166'] + NAK
8.044302000000000,I2C,Setup Read to ['167'] + NAK
8.044945999999999,I2C,Setup Write to ['168'] + NAK
8.045582000000000,I2C,Setup Read to ['169'] + NAK
8.046227999999999,I2C,Setup Write to ['170'] + NAK
8.051627999999999,I2C,Setup Read to ['171'] + NAK
8.052339999999999,I2C,Setup Write to ['172'] + NAK
8.053042000000000,I2C,Setup Read to ['173'] + NAK
8.053754000000000,I2C,Setup Write to ['174'] + NAK
8.054390000000000,I2C,Setup Read to ['175'] + NAK
8.055744000000001,I2C,Setup Read to [C] + NAK
8.056390000000000,I2C,Setup Read to [M] + NAK
8.057102000000000,I2C,Setup Read to [E] + NAK
8.057896000000000,I2C,Setup Write to [@] + NAK
8.063027999999999,I2C,Setup Write to [D] + NAK
8.063663999999999,I2C,Setup Write to [F] + NAK
8.064299999999999,I2C,Setup Write to [N] + NAK
8.065187999999999,I2C,Setup Write to [L] + NAK
8.065823999999999,I2C,Setup Write to [L] + NAK
8.066459999999999,I2C,Setup Write to ['144'] + NAK
8.067348000000001,I2C,Setup Write to ['146'] + NAK
8.067983999999999,I2C,Setup Write to ['148'] + ACK
8.068356000000000,I2C,'5' + ACK
8.073904000000001,I2C,Setup Read to ['149'] + ACK
8.074441999999999,I2C,'5' + ACK
8.074982000000000,I2C,'0' + ACK
8.075334000000000,I2C,'0' + ACK
8.075880000000000,I2C,B + NAK
8.076712000000001,I2C,Setup Write to ['150'] + ACK
8.077083999999999,I2C,'5' + ACK
8.078011999999999,I2C,Setup Read to ['151'] + ACK
8.078366000000001,I2C,L + ACK
8.078904000000000,I2C,'255' + ACK
8.079257999999999,I2C,0 + ACK
8.079952000000000,I2C,M + NAK
8.085212000000000,I2C,Setup Write to ['152'] + ACK
8.085584000000001,I2C,'5' + ACK
8.086513999999999,I2C,Setup Read to ['153'] + ACK
8.086868000000001,I2C,D + ACK
8.087406000000000,I2C,D + ACK
8.087944000000000,I2C,D + ACK
8.088304000000001,I2C,D + NAK
8.089202000000000,I2C,Setup Write to ['160'] + NAK
8.089838000000000,I2C,Setup Read to ['161'] + NAK
8.090484000000000,I2C,Setup Write to ['162'] + NAK
8.095841999999999,I2C,Setup Read to ['163'] + NAK
8.096488000000001,I2C,Setup Write to ['164'] + NAK
8.097124000000001,I2C,Setup Read to ['165'] + NAK
8.097768000000000,I2C,Setup Write to ['166'] + NAK
8.098406000000001,I2C,Setup Read to ['167'] + NAK
8.099118000000001,I2C,Setup Write to ['168'] + NAK
8.099754000000001,I2C,Setup Read to ['169'] + NAK
8.100398000000000,I2C,Setup Write to ['170'] + NAK
8.101034000000000,I2C,Setup Read to ['171'] + NAK
8.101680000000000,I2C,Setup Write to ['172'] + NAK
8.107068000000000,I2C,Setup Read to ['173'] + NAK
8.107780000000000,I2C,Setup Write to ['174'] + NAK
8.108482000000000,I2C,Setup Read to ['175'] + NAK
8.109769999999999,I2C,Setup Read to [C] + NAK
8.110481999999999,I2C,Setup Read to [M] + NAK
8.111128000000001,I2C,Setup Read to [E] + NAK
8.111840000000001,I2C,Setup Write to [@] + NAK
8.112475999999999,I2C,Setup Write to [D] + NAK
8.113446000000000,I2C,Setup Write to [F] + NAK
8.131228000000000,I2C,Setup Write to [N] + NAK
8.131930000000001,I2C,Setup Write to [L] + NAK
8.132566000000001,I2C,Setup Write to [L] + NAK
8.133202000000001,I2C,Setup Write to ['144'] + NAK
8.134090000000000,I2C,Setup Write to ['146'] + NAK
8.134726000000001,I2C,Setup Write to ['148'] + ACK
8.135100000000000,I2C,'5' + ACK
8.140540000000000,I2C,Setup Read to ['149'] + ACK
8.140893999999999,I2C,'5' + ACK
8.141246000000001,I2C,'0' + ACK
8.141598000000000,I2C,'0' + ACK
8.142144000000000,I2C,B + NAK
8.142976000000001,I2C,Setup Write to ['150'] + ACK
8.143348000000000,I2C,'5' + ACK
8.144278000000000,I2C,Setup Read to ['151'] + ACK
8.144632000000000,I2C,L + ACK
8.145170000000000,I2C,'255' + ACK
8.145522000000000,I2C,0 + ACK
8.146068000000000,I2C,M + NAK
8.151529999999999,I2C,Setup Write to ['152'] + ACK
8.151902000000000,I2C,'5' + ACK
8.152580000000000,I2C,Setup Read to ['153'] + ACK
8.152934000000000,I2C,D + ACK
8.153286000000000,I2C,D + ACK
8.153824000000000,I2C,D + ACK
8.154184000000001,I2C,D + NAK
8.154896000000001,I2C,Setup Write to ['160'] + NAK
8.155531999999999,I2C,Setup Read to ['161'] + NAK
8.156178000000001,I2C,Setup Write to ['162'] + NAK
8.156814000000001,I2C,Setup Read to ['163'] + NAK
8.157460000000000,I2C,Setup Write to ['164'] + NAK
8.162818000000000,I2C,Setup Read to ['165'] + NAK
8.163463999999999,I2C,Setup Write to ['166'] + NAK
8.164099999999999,I2C,Setup Read to ['167'] + NAK
8.164745999999999,I2C,Setup Write to ['168'] + NAK
8.165381999999999,I2C,Setup Read to ['169'] + NAK
8.166028000000001,I2C,Setup Write to ['170'] + NAK
8.166664000000001,I2C,Setup Read to ['171'] + NAK
8.167310000000001,I2C,Setup Write to ['172'] + NAK
8.167946000000001,I2C,Setup Read to ['173'] + NAK
8.168592000000000,I2C,Setup Write to ['174'] + NAK
8.173857999999999,I2C,Setup Read to ['175'] + NAK
8.175146000000000,I2C,Setup Read to [C] + NAK
8.175792000000000,I2C,Setup Read to [M] + NAK
8.176504000000000,I2C,Setup Read to [E] + NAK
8.177149999999999,I2C,Setup Write to [@] + NAK
8.177785999999999,I2C,Setup Write to [D] + NAK
8.178421999999999,I2C,Setup Write to [F] + NAK
8.179057999999999,I2C,Setup Write to [N] + NAK
8.179694000000000,I2C,Setup Write to [L] + NAK
8.185091999999999,I2C,Setup Write to [L] + NAK
8.185794000000000,I2C,Setup Write to ['144'] + NAK
8.186432000000000,I2C,Setup Write to ['146'] + NAK
8.187068000000000,I2C,Setup Write to ['148'] + ACK
8.187440000000000,I2C,'5' + ACK
8.188368000000001,I2C,Setup Read to ['149'] + ACK
8.188722000000000,I2C,'5' + ACK
8.189260000000001,I2C,'0' + ACK
8.189614000000001,I2C,'0' + ACK
8.190160000000001,I2C,B + NAK
8.191020000000000,I2C,Setup Write to ['150'] + ACK
8.195910000000000,I2C,'5' + ACK
8.196588000000000,I2C,Setup Read to ['151'] + ACK
8.196942000000000,I2C,L + ACK
8.197293999999999,I2C,'255' + ACK
8.197834000000000,I2C,0 + ACK
8.198194000000001,I2C,M + NAK
8.198840000000001,I2C,Setup Write to ['152'] + ACK
8.199211999999999,I2C,'5' + ACK
8.200139999999999,I2C,Setup Read to ['153'] + ACK
8.200494000000001,I2C,D + ACK
8.201032000000000,I2C,D + ACK
8.201385999999999,I2C,D + ACK
8.201746000000000,I2C,D + NAK
8.207153999999999,I2C,Setup Write to ['160'] + NAK
8.207789999999999,I2C,Setup Read to ['161'] + NAK
8.208436000000001,I2C,Setup Write to ['162'] + NAK
8.209072000000001,I2C,Setup Read to ['163'] + NAK
8.209718000000001,I2C,Setup Write to ['164'] + NAK
8.210354000000001,I2C,Setup Read to ['165'] + NAK
8.211000000000000,I2C,Setup Write to ['166'] + NAK
8.211636000000000,I2C,Setup Read to ['167'] + NAK
8.212282000000000,I2C,Setup Write to ['168'] + NAK
8.212918000000000,I2C,Setup Read to ['169'] + NAK
8.218194000000000,I2C,Setup Write to ['170'] + NAK
8.218830000000001,I2C,Setup Read to ['171'] + NAK
8.219476000000000,I2C,Setup Write to ['172'] + NAK
8.220112000000000,I2C,Setup Read to ['173'] + NAK
8.220758000000000,I2C,Setup Write to ['174'] + NAK
8.221394000000000,I2C,Setup Read to ['175'] + NAK
8.222682000000001,I2C,Setup Read to [C] + NAK
8.223407999999999,I2C,Setup Read to [M] + NAK
8.224138000000000,I2C,Setup Read to [E] + NAK
8.235954000000000,I2C,Setup Write to [@] + NAK
8.241088000000000,I2C,Setup Write to [D] + NAK
8.241706000000001,I2C,Setup Write to [F] + NAK
8.242509999999999,I2C,Setup Write to [N] + NAK
8.243314000000000,I2C,Setup Write to [L] + NAK
8.244120000000001,I2C,Setup Write to [L] + NAK
8.244738000000000,I2C,Setup Write to ['144'] + NAK
8.245355999999999,I2C,Setup Write to ['146'] + NAK
8.245976000000001,I2C,Setup Write to ['148'] + ACK
8.246297999999999,I2C,'5' + ACK
8.251640000000000,I2C,Setup Read to ['149'] + ACK
8.251946000000000,I2C,'5' + ACK
8.252435999999999,I2C,'0' + ACK
8.252924000000000,I2C,'0' + ACK
8.253235999999999,I2C,B + NAK
8.254035999999999,I2C,Setup Write to ['150'] + ACK
8.254545999999999,I2C,'5' + ACK
8.255174000000000,I2C,Setup Read to ['151'] + ACK
8.255478000000000,I2C,L + ACK
8.255967999999999,I2C,'255' + ACK
8.256271999999999,I2C,0 + ACK
8.256769999999999,I2C,M + NAK
8.257384000000000,I2C,Setup Write to ['152'] + ACK
8.257854000000000,I2C,'5' + ACK
8.263070000000001,I2C,Setup Read to ['153'] + ACK
8.263560000000000,I2C,D + ACK
8.264049999999999,I2C,D + ACK
8.264354000000001,I2C,D + ACK
8.264849999999999,I2C,D + NAK
8.265464000000000,I2C,Setup Write to ['160'] + NAK
8.266083999999999,I2C,Setup Read to ['161'] + NAK
8.266693999999999,I2C,Setup Write to ['162'] + NAK
8.267312000000000,I2C,Setup Read to ['163'] + NAK
8.268126000000001,I2C,Setup Write to ['164'] + NAK
8.268894000000000,I2C,Setup Read to ['165'] + NAK
8.274046000000000,I2C,Setup Write to ['166'] + NAK
8.274666000000000,I2C,Setup Read to ['167'] + NAK
8.275294000000001,I2C,Setup Write to ['168'] + NAK
8.275895999999999,I2C,Setup Read to ['169'] + NAK
8.276524000000000,I2C,Setup Write to ['170'] + NAK
8.277328000000001,I2C,Setup Read to ['171'] + NAK
8.277956000000000,I2C,Setup Write to ['172'] + NAK
8.278760000000000,I2C,Setup Read to ['173'] + NAK
8.279574000000000,I2C,Setup Write to ['174'] + NAK
8.284860000000000,I2C,Setup Read to ['175'] + NAK
8.287015999999999,I2C,Setup Write to ['148'] + ACK
8.287338000000000,I2C,'5' + ACK
8.287984000000000,I2C,Setup Read to ['149'] + ACK
8.288290000000000,I2C,'5' + ACK
8.288594000000000,I2C,'0' + ACK
8.288898000000000,I2C,'0' + ACK
8.289208000000000,I2C,B + NAK
8.289823999999999,I2C,Setup Write to ['150'] + ACK
8.290146000000000,I2C,'5' + ACK
8.290792000000000,I2C,Setup Read to ['151'] + ACK
8.291244000000001,I2C,L + ACK
8.296134000000000,I2C,'255' + ACK
8.296438000000000,I2C,0 + ACK
8.296749999999999,I2C,M + NAK
8.297348000000000,I2C,Setup Write to ['152'] + ACK
8.297670000000000,I2C,'5' + ACK
8.298298000000001,I2C,Setup Read to ['153'] + ACK
8.298603999999999,I2C,D + ACK
8.299094000000000,I2C,D + ACK
8.299398000000000,I2C,D + ACK
8.299708000000001,I2C,D + NAK
8.303264000000000,I2C,Setup Write to ['148'] + ACK
8.308138000000000,I2C,'5' + ACK
8.308782000000001,I2C,Setup Read to ['149'] + ACK
8.309087999999999,I2C,'5' + ACK
8.309578000000000,I2C,'0' + ACK
8.309882000000000,I2C,'0' + ACK
8.310192000000001,I2C,B + NAK
8.310790000000001,I2C,Setup Write to ['150'] + ACK
8.311114000000000,I2C,'5' + ACK
8.311757999999999,I2C,Setup Read to ['151'] + ACK
8.312063999999999,I2C,L + ACK
8.312367999999999,I2C,'255' + ACK
8.312858000000000,I2C,0 + ACK
8.313316000000000,I2C,M + NAK
8.318467999999999,I2C,Setup Write to ['152'] + ACK
8.318792000000000,I2C,'5' + ACK
8.319438000000000,I2C,Setup Read to ['153'] + ACK
8.319742000000000,I2C,D + ACK
8.320046000000000,I2C,D + ACK
8.320349999999999,I2C,D + ACK
8.320662000000000,I2C,D + NAK
8.324085999999999,I2C,Setup Write to ['148'] + ACK
8.324558000000000,I2C,'5' + ACK
8.329777999999999,I2C,Setup Read to ['149'] + ACK
8.330082000000001,I2C,'5' + ACK
8.330386000000001,I2C,'0' + ACK
8.330690000000001,I2C,'0' + ACK
8.331002000000000,I2C,B + NAK
8.331616000000000,I2C,Setup Write to ['150'] + ACK
8.331939999999999,I2C,'5' + ACK
8.332585999999999,I2C,Setup Read to ['151'] + ACK
8.332890000000001,I2C,L + ACK
8.333194000000001,I2C,'255' + ACK
8.333498000000001,I2C,0 + ACK
8.333810000000000,I2C,M + NAK
8.334424000000000,I2C,Setup Write to ['152'] + ACK
8.334747999999999,I2C,'5' + ACK
8.335542000000000,I2C,Setup Read to ['153'] + ACK
8.350047999999999,I2C,D + ACK
8.354950000000001,I2C,D + ACK
8.355302000000000,I2C,D + ACK
8.355662000000001,I2C,D + NAK
8.359334000000000,I2C,Setup Write to ['148'] + ACK
8.364292000000001,I2C,'5' + ACK
8.365034000000000,I2C,Setup Read to ['149'] + ACK
8.365387999999999,I2C,'5' + ACK
8.365741999999999,I2C,'0' + ACK
8.366094000000000,I2C,'0' + ACK
8.366453999999999,I2C,B + NAK
8.367165999999999,I2C,Setup Write to ['150'] + ACK
8.367538000000000,I2C,'5' + ACK
8.368282000000001,I2C,Setup Read to ['151'] + ACK
8.368636000000000,I2C,L + ACK
8.373685999999999,I2C,'255' + ACK
8.374038000000001,I2C,0 + ACK
8.374397999999999,I2C,M + NAK
8.375109999999999,I2C,Setup Write to ['152'] + ACK
8.375482000000000,I2C,'5' + ACK
8.376226000000001,I2C,Setup Read to ['153'] + ACK
8.376580000000001,I2C,D + ACK
8.376932000000000,I2C,D + ACK
8.377286000000000,I2C,D + ACK
8.377646000000000,I2C,D + NAK
8.381316000000000,I2C,Setup Write to ['148'] + ACK
8.386226000000001,I2C,'5' + ACK
8.386970000000000,I2C,Setup Read to ['149'] + ACK
8.387324000000000,I2C,'5' + ACK
8.387676000000001,I2C,'0' + ACK
8.388030000000001,I2C,'0' + ACK
8.388389999999999,I2C,B + NAK
8.389101999999999,I2C,Setup Write to ['150'] + ACK
8.389474000000000,I2C,'5' + ACK
8.390218000000001,I2C,Setup Read to ['151'] + ACK
8.390572000000001,I2C,L + ACK
8.391071999999999,I2C,'255' + ACK
8.396010000000000,I2C,0 + ACK
8.396369999999999,I2C,M + NAK
8.397081999999999,I2C,Setup Write to ['152'] + ACK
8.397454000000000,I2C,'5' + ACK
8.398198000000001,I2C,Setup Read to ['153'] + ACK
8.398552000000000,I2C,D + ACK
8.398904000000000,I2C,D + ACK
8.399258000000000,I2C,D + ACK
8.399618000000000,I2C,D + NAK
8.403288000000000,I2C,Setup Write to ['148'] + ACK
8.408198000000001,I2C,'5' + ACK
8.408942000000000,I2C,Setup Read to ['149'] + ACK
8.409295999999999,I2C,'5' + ACK
8.409648000000001,I2C,'0' + ACK
8.410000000000000,I2C,'0' + ACK
8.410361999999999,I2C,B + NAK
8.411073999999999,I2C,Setup Write to ['150'] + ACK
8.411446000000000,I2C,'5' + ACK
8.412188000000000,I2C,Setup Read to ['151'] + ACK
8.412542000000000,I2C,L + ACK
8.412896000000000,I2C,'255' + ACK
8.413396000000001,I2C,0 + ACK
8.418305999999999,I2C,M + NAK
8.419017999999999,I2C,Setup Write to ['152'] + ACK
8.419390000000000,I2C,'5' + ACK
8.420132000000001,I2C,Setup Read to ['153'] + ACK
8.420486000000000,I2C,D + ACK
8.420840000000000,I2C,D + ACK
8.421192000000000,I2C,D + ACK
8.421552000000000,I2C,D + NAK
8.425224000000000,I2C,Setup Write to ['148'] + ACK
8.430170000000000,I2C,'5' + ACK
8.430914000000000,I2C,Setup Read to ['149'] + ACK
8.431267999999999,I2C,'5' + ACK
8.431620000000001,I2C,'0' + ACK
8.431972000000000,I2C,'0' + ACK
8.432332000000001,I2C,B + NAK
8.433044000000001,I2C,Setup Write to ['150'] + ACK
8.433418000000000,I2C,'5' + ACK
8.434160000000000,I2C,Setup Read to ['151'] + ACK
8.434514000000000,I2C,L + ACK
8.434868000000000,I2C,'255' + ACK
8.435219999999999,I2C,0 + ACK
8.435727999999999,I2C,M + NAK
8.440988000000001,I2C,Setup Write to ['152'] + ACK
8.441362000000000,I2C,'5' + ACK
8.442104000000000,I2C,Setup Read to ['153'] + ACK
8.442458000000000,I2C,D + ACK
8.442812000000000,I2C,D + ACK
8.443163999999999,I2C,D + ACK
8.443524000000000,I2C,D + NAK
8.447196000000000,I2C,Setup Write to ['148'] + ACK
8.460000000000001,I2C,'5' + ACK
