Time [s], Analyzer Name, Decoded Protocol Result
6.362054000000000,I2C,Setup Write to [@] + NAK
6.362660000000000,I2C,Setup Write to [D] + NAK
6.363264000000000,I2C,Setup Write to [F] + NAK
6.363868000000000,I2C,Setup Write to [N] + NAK
6.364472000000000,I2C,Setup Write to [L] + NAK
6.365078000000000,I2C,Setup Write to [L] + NAK
6.365682000000000,I2C,Setup Write to ['144'] + NAK
6.366434000000000,I2C,Setup Write to ['146'] + NAK
6.371612000000000,I2C,Setup Write to ['148'] + ACK
6.371936000000000,I2C,'5' + ACK
6.372582000000000,I2C,Setup Read to ['149'] + ACK
6.372886000000000,I2C,'5' + ACK
6.373190000000000,I2C,'0' + ACK
6.373494000000000,I2C,'0' + ACK
6.373806000000000,I2C,B + NAK
6.374420000000000,I2C,Setup Write to ['150'] + ACK
6.374744000000000,I2C,'5' + ACK
6.375390000000000,I2C,Setup Read to ['151'] + ACK
6.375694000000000,I2C,L + ACK
6.375998000000000,I2C,'255' + ACK
6.376302000000000,I2C,0 + ACK
6.376614000000000,I2C,M + NAK
6.377228000000000,I2C,Setup Write to ['152'] + ACK
6.377700000000000,I2C,'5' + ACK
6.382894000000000,I2C,Setup Read to ['153'] + ACK
6.383200000000000,I2C,D + ACK
6.383504000000000,I2C,D + ACK
6.383808000000000,I2C,D + ACK
6.384118000000000,I2C,D + NAK
6.384732000000000,I2C,Setup Write to ['160'] + NAK
6.385338000000000,I2C,Setup Read to ['161'] + NAK
6.385952000000000,I2C,Setup Write to ['162'] + NAK
6.386556000000000,I2C,Setup Read to ['163'] + NAK
6.387170000000000,I2C,Setup Write to ['164'] + NAK
6.387776000000000,I2C,Setup Read to ['165'] + NAK
6.388390000000000,I2C,Setup Write to ['166'] + NAK
6.401278000000000,I2C,Setup Read to ['167'] + NAK
6.406478000000000,I2C,Setup Write to ['168'] + NAK
6.407084000000000,I2C,Setup Read to ['169'] + NAK
6.407698000000000,I2C,Setup Write to ['170'] + NAK
6.408302000000000,I2C,Setup Read to ['171'] + NAK
6.408916000000000,I2C,Setup Write to ['172'] + NAK
6.409522000000000,I2C,Setup Read to ['173'] + NAK
6.410136000000000,I2C,Setup Write to ['174'] + NAK
6.410888000000000,I2C,Setup Read to ['175'] + NAK
6.416694000000000,I2C,Setup Read to [C] + NAK
6.417308000000000,I2C,Setup Read to [M] + NAK
6.417922000000000,I2C,Setup Read to [E] + NAK
6.418536000000000,I2C,Setup Write to [@] + NAK
6.419142000000000,I2C,Setup Write to [D] + NAK
6.419746000000000,I2C,Setup Write to [F] + NAK
6.420350000000000,I2C,Setup Write to [N] + NAK
6.420954000000000,I2C,Setup Write to [L] + NAK
6.421560000000000,I2C,Setup Write to [L] + NAK
6.426836000000000,I2C,Setup Write to ['144'] + NAK
6.427442000000000,I2C,Setup Write to ['146'] + NAK
6.428046000000000,I2C,Setup Write to ['148'] + ACK
6.428370000000000,I2C,'5' + ACK
6.429016000000000,I2C,Setup Read to ['149'] + ACK
6.429320000000000,I2C,'5' + ACK
6.429624000000000,I2C,'0' + ACK
6.429928000000000,I2C,'0' + ACK
6.430240000000000,I2C,B + NAK
6.430854000000000,I2C,Setup Write to ['150'] + ACK
6.431178000000000,I2C,'5' + ACK
6.431824000000000,I2C,Setup Read to ['151'] + ACK
6.432128000000000,I2C,L + ACK
6.432432000000000,I2C,'255' + ACK
6.432736000000000,I2C,0 + ACK
6.433196000000000,I2C,M + NAK
6.438396000000000,I2C,Setup Write to ['152'] + ACK
6.438718000000000,I2C,'5' + ACK
6.439364000000000,I2C,Setup Read to ['153'] + ACK
6.439670000000000,I2C,D + ACK
6.439974000000000,I2C,D + ACK
6.440278000000000,I2C,D + ACK
6.440588000000000,I2C,D + NAK
6.441204000000000,I2C,Setup Write to ['160'] + NAK
6.441808000000000,I2C,Setup Read to ['161'] + NAK
6.442422000000000,I2C,Setup Write to ['162'] + NAK
6.443026000000000,I2C,Setup Read to ['163'] + NAK
6.443640000000000,I2C,Setup Write to ['164'] + NAK
6.444394000000000,I2C,Setup Read to ['165'] + NAK
6.449544000000000,I2C,Setup Write to ['166'] + NAK
6.450148000000000,I2C,Setup Read to ['167'] + NAK
6.450764000000000,I2C,Setup Write to ['168'] + NAK
6.451368000000000,I2C,Setup Read to ['169'] + NAK
6.451982000000000,I2C,Setup Write to ['170'] + NAK
6.452586000000000,I2C,Setup Read to ['171'] + NAK
6.453202000000000,I2C,Setup Write to ['172'] + NAK
6.453806000000000,I2C,Setup Read to ['173'] + NAK
6.454420000000000,I2C,Setup Write to ['174'] + NAK
6.455024000000000,I2C,Setup Read to ['175'] + NAK
6.460978000000000,I2C,Setup Read to [C] + NAK
6.461592000000000,I2C,Setup Read to [M] + NAK
6.462206000000000,I2C,Setup Read to [E] + NAK
6.462822000000000,I2C,Setup Write to [@] + NAK
6.463426000000000,I2C,Setup Write to [D] + NAK
6.464030000000000,I2C,Setup Write to [F] + NAK
6.464634000000000,I2C,Setup Write to [N] + NAK
6.465240000000000,I2C,Setup Write to [L] + NAK
6.465844000000000,I2C,Setup Write to [L] + NAK
6.466596000000000,I2C,Setup Write to ['144'] + NAK
6.471774000000000,I2C,Setup Write to ['146'] + NAK
6.472380000000000,I2C,Setup Write to ['148'] + ACK
6.472702000000000,I2C,'5' + ACK
6.473348000000000,I2C,Setup Read to ['149'] + ACK
6.473654000000000,I2C,'5' + ACK
6.473958000000000,I2C,'0' + ACK
6.474262000000000,I2C,'0' + ACK
6.474572000000000,I2C,B + NAK
6.475188000000000,I2C,Setup Write to ['150'] + ACK
6.475510000000000,I2C,'5' + ACK
6.476156000000000,I2C,Setup Read to ['151'] + ACK
6.476462000000000,I2C,L + ACK
6.476766000000000,I2C,'255' + ACK
6.477070000000000,I2C,0 + ACK
6.477380000000000,I2C,M + NAK
6.482692000000000,I2C,Setup Write to ['152'] + ACK
6.483016000000000,I2C,'5' + ACK
6.483660000000000,I2C,Setup Read to ['153'] + ACK
6.483966000000000,I2C,D + ACK
6.484270000000000,I2C,D + ACK
6.484574000000000,I2C,D + ACK
6.484886000000000,I2C,D + NAK
6.485500000000000,I2C,Setup Write to ['160'] + NAK
6.486104000000000,I2C,Setup Read to ['161'] + NAK
6.486718000000000,I2C,Setup Write to ['162'] + NAK
6.487322000000000,I2C,Setup Read to ['163'] + NAK
6.487938000000000,I2C,Setup Write to ['164'] + NAK
6.488690000000000,I2C,Setup Read to ['165'] + NAK
6.493852000000000,I2C,Setup Write to ['166'] + NAK
6.494458000000000,I2C,Setup Read to ['167'] + NAK
6.495072000000000,I2C,Setup Write to ['168'] + NAK
6.495676000000000,I2C,Setup Read to ['169'] + NAK
6.496290000000000,I2C,Setup Write to ['170'] + NAK
6.496896000000000,I2C,Setup Read to ['171'] + NAK
6.497510000000000,I2C,Setup Write to ['172'] + NAK
6.498114000000000,I2C,Setup Read to ['173'] + NAK
6.498728000000000,I2C,Setup Write to ['174'] + NAK
6.499332000000000,I2C,Setup Read to ['175'] + NAK
6.550792000000000,I2C,Setup Read to [C] + NAK
6.721502000000000,I2C,Setup Read to [M] + NAK
6.722296000000000,I2C,Setup Read to [E] + NAK
6.727582000000000,I2C,Setup Write to [@] + NAK
6.728218000000000,I2C,Setup Write to [D] + NAK
6.728920000000000,I2C,Setup Write to [F] + NAK
6.729742000000000,I2C,Setup Write to [N] + NAK
6.730378000000000,I2C,Setup Write to [L] + NAK
6.731080000000000,I2C,Setup Write to [L] + NAK
6.731902000000000,I2C,Setup Write to ['144'] + NAK
6.732538000000000,I2C,Setup Write to ['146'] + NAK
6.738110000000000,I2C,Setup Write to ['148'] + ACK
6.738482000000000,I2C,'5' + ACK
6.739226000000000,I2C,Setup Read to ['149'] + ACK
6.739580000000000,I2C,'5' + ACK
6.740118000000000,I2C,'0' + ACK
6.740472000000000,I2C,'0' + ACK
6.740832000000000,I2C,B + NAK
6.741544000000000,I2C,Setup Write to ['150'] + ACK
6.741916000000000,I2C,'5' + ACK
6.742660000000000,I2C,Setup Read to ['151'] + ACK
6.743014000000000,I2C,L + ACK
6.743552000000000,I2C,'255' + ACK
6.743904000000000,I2C,0 + ACK
6.744412000000000,I2C,M + NAK
6.749596000000000,I2C,Setup Write to ['152'] + ACK
6.749968000000000,I2C,'5' + ACK
6.750896000000000,I2C,Setup Read to ['153'] + ACK
6.751250000000000,I2C,D + ACK
6.751788000000000,I2C,D + ACK
6.752142000000000,I2C,D + ACK
6.752688000000000,I2C,D + NAK
6.753518000000000,I2C,Setup Write to ['160'] + NAK
6.754154000000000,I2C,Setup Read to ['161'] + NAK
6.754800000000000,I2C,Setup Write to ['162'] + NAK
6.755650000000000,I2C,Setup Read to ['163'] + NAK
6.760870000000000,I2C,Setup Write to ['164'] + NAK
6.761572000000000,I2C,Setup Read to ['165'] + NAK
6.762404000000000,I2C,Setup Write to ['166'] + NAK
6.763040000000000,I2C,Setup Read to ['167'] + NAK
6.763752000000000,I2C,Setup Write to ['168'] + NAK
6.764454000000000,I2C,Setup Read to ['169'] + NAK
6.765352000000000,I2C,Setup Write to ['170'] + NAK
6.766054000000000,I2C,Setup Read to ['171'] + NAK
6.771516000000000,I2C,Setup Write to ['172'] + NAK
6.772218000000000,I2C,Setup Read to ['173'] + NAK
6.773116000000000,I2C,Setup Write to ['174'] + NAK
6.773818000000000,I2C,Setup Read to ['175'] + NAK
6.775358000000000,I2C,Setup Read to [C] + NAK
6.776004000000000,I2C,Setup Read to [M] + NAK
6.776716000000000,I2C,Setup Read to [E] + NAK
6.777362000000000,I2C,Setup Write to [@] + NAK
6.782694000000000,I2C,Setup Write to [D] + NAK
6.783396000000000,I2C,Setup Write to [F] + NAK
6.784100000000000,I2C,Setup Write to [N] + NAK
6.784802000000000,I2C,Setup Write to [L] + NAK
6.785438000000000,I2C,Setup Write to [L] + NAK
6.786140000000000,I2C,Setup Write to ['144'] + NAK
6.786842000000000,I2C,Setup Write to ['146'] + NAK
6.787544000000000,I2C,Setup Write to ['148'] + ACK
6.787916000000000,I2C,'5' + ACK
6.788808000000000,I2C,Setup Read to ['149'] + ACK
6.793748000000000,I2C,'5' + ACK
6.794286000000000,I2C,'0' + ACK
6.794638000000000,I2C,'0' + ACK
6.794998000000000,I2C,B + NAK
6.795710000000000,I2C,Setup Write to ['150'] + ACK
6.796082000000000,I2C,'5' + ACK
6.796826000000000,I2C,Setup Read to ['151'] + ACK
6.797180000000000,I2C,L + ACK
6.797534000000000,I2C,'255' + ACK
6.797886000000000,I2C,0 + ACK
6.798246000000000,I2C,M + NAK
6.798892000000000,I2C,Setup Write to ['152'] + ACK
6.799264000000000,I2C,'5' + ACK
6.800090000000000,I2C,Setup Read to ['153'] + ACK
6.804992000000000,I2C,D + ACK
6.805344000000000,I2C,D + ACK
6.805698000000000,I2C,D + ACK
6.806058000000000,I2C,D + NAK
6.806770000000000,I2C,Setup Write to ['160'] + NAK
6.807472000000000,I2C,Setup Read to ['161'] + NAK
6.808184000000000,I2C,Setup Write to ['162'] + NAK
6.808886000000000,I2C,Setup Read to ['163'] + NAK
6.809532000000000,I2C,Setup Write to ['164'] + NAK
6.810168000000000,I2C,Setup Read to ['165'] + NAK
6.810814000000000,I2C,Setup Write to ['166'] + NAK
6.827130000000000,I2C,Setup Read to ['167'] + NAK
6.827776000000000,I2C,Setup Write to ['168'] + NAK
6.828478000000000,I2C,Setup Read to ['169'] + NAK
6.829376000000000,I2C,Setup Write to ['170'] + NAK
6.830078000000000,I2C,Setup Read to ['171'] + NAK
6.830976000000000,I2C,Setup Write to ['172'] + NAK
6.831678000000000,I2C,Setup Read to ['173'] + NAK
6.832576000000000,I2C,Setup Write to ['174'] + NAK
6.833426000000000,I2C,Setup Read to ['175'] + NAK
6.839318000000000,I2C,Setup Read to [C] + NAK
6.840030000000000,I2C,Setup Read to [M] + NAK
6.840742000000000,I2C,Setup Read to [E] + NAK
6.841454000000000,I2C,Setup Write to [@] + NAK
6.842156000000000,I2C,Setup Write to [D] + NAK
6.842858000000000,I2C,Setup Write to [F] + NAK
6.843560000000000,I2C,Setup Write to [N] + NAK
6.844410000000000,I2C,Setup Write to [L] + NAK
6.849650000000000,I2C,Setup Write to [L] + NAK
6.850352000000000,I2C,Setup Write to ['144'] + NAK
6.851054000000000,I2C,Setup Write to ['146'] + NAK
6.851756000000000,I2C,Setup Write to ['148'] + ACK
6.852128000000000,I2C,'5' + ACK
6.852872000000000,I2C,Setup Read to ['149'] + ACK
6.853226000000000,I2C,'5' + ACK
6.853578000000000,I2C,'0' + ACK
6.853932000000000,I2C,'0' + ACK
6.854292000000000,I2C,B + NAK
6.855004000000000,I2C,Setup Write to ['150'] + ACK
6.855524000000000,I2C,'5' + ACK
6.860842000000000,I2C,Setup Read to ['151'] + ACK
6.861196000000000,I2C,L + ACK
6.861548000000000,I2C,'255' + ACK
6.861900000000000,I2C,0 + ACK
6.862262000000000,I2C,M + NAK
6.862972000000000,I2C,Setup Write to ['152'] + ACK
6.863346000000000,I2C,'5' + ACK
6.864088000000000,I2C,Setup Read to ['153'] + ACK
6.864442000000000,I2C,D + ACK
6.864796000000000,I2C,D + ACK
6.865148000000000,I2C,D + ACK
6.865508000000000,I2C,D + NAK
6.866220000000000,I2C,Setup Write to ['160'] + NAK
6.871608000000000,I2C,Setup Read to ['161'] + NAK
6.872320000000000,I2C,Setup Write to ['162'] + NAK
6.873022000000000,I2C,Setup Read to ['163'] + NAK
6.873734000000000,I2C,Setup Write to ['164'] + NAK
6.874436000000000,I2C,Setup Read to ['165'] + NAK
6.875148000000000,I2C,Setup Write to ['166'] + NAK
6.875850000000000,I2C,Setup Read to ['167'] + NAK
6.876562000000000,I2C,Setup Write to ['168'] + NAK
6.877264000000000,I2C,Setup Read to ['169'] + NAK
6.882674000000000,I2C,Setup Write to ['170'] + NAK
6.883376000000000,I2C,Setup Read to ['171'] + NAK
6.884088000000000,I2C,Setup Write to ['172'] + NAK
6.884790000000000,I2C,Setup Read to ['173'] + NAK
6.885502000000000,I2C,Setup Write to ['174'] + NAK
6.886204000000000,I2C,Setup Read to ['175'] + NAK
6.887558000000000,I2C,Setup Read to [C] + NAK
6.888284000000000,I2C,Setup Read to [M] + NAK
6.893736000000000,I2C,Setup Read to [E] + NAK
6.894462000000000,I2C,Setup Write to [@] + NAK
6.895180000000000,I2C,Setup Write to [D] + NAK
6.895896000000000,I2C,Setup Write to [F] + NAK
6.896612000000000,I2C,Setup Write to [N] + NAK
6.897328000000000,I2C,Setup Write to [L] + NAK
6.898044000000000,I2C,Setup Write to [L] + NAK
6.898760000000000,I2C,Setup Write to ['144'] + NAK
6.899478000000000,I2C,Setup Write to ['146'] + NAK
6.904890000000000,I2C,Setup Write to ['148'] + ACK
6.905262000000000,I2C,'5' + ACK
6.906006000000000,I2C,Setup Read to ['149'] + ACK
6.906360000000000,I2C,'5' + ACK
6.906712000000000,I2C,'0' + ACK
6.907066000000000,I2C,'0' + ACK
6.907426000000000,I2C,B + NAK
6.908138000000000,I2C,Setup Write to ['150'] + ACK
6.908510000000000,I2C,'5' + ACK
6.909254000000000,I2C,Setup Read to ['151'] + ACK
6.909608000000000,I2C,L + ACK
6.909960000000000,I2C,'255' + ACK
6.910312000000000,I2C,0 + ACK
6.910674000000000,I2C,M + NAK
6.916082000000000,I2C,Setup Write to ['152'] + ACK
6.916454000000000,I2C,'5' + ACK
6.917198000000000,I2C,Setup Read to ['153'] + ACK
6.917552000000000,I2C,D + ACK
6.917904000000000,I2C,D + ACK
6.918256000000000,I2C,D + ACK
6.918618000000000,I2C,D + NAK
6.919330000000000,I2C,Setup Write to ['160'] + NAK
6.920046000000000,I2C,Setup Read to ['161'] + NAK
6.920772000000000,I2C,Setup Write to ['162'] + NAK
6.921488000000000,I2C,Setup Read to ['163'] + NAK
6.922362000000000,I2C,Setup Write to ['164'] + NAK
6.941816000000000,I2C,Setup Read to ['165'] + NAK
6.942542000000000,I2C,Setup Write to ['166'] + NAK
6.943260000000000,I2C,Setup Read to ['167'] + NAK
6.943986000000000,I2C,Setup Write to ['168'] + NAK
6.949398000000000,I2C,Setup Read to ['169'] + NAK
6.950124000000000,I2C,Setup Write to ['170'] + NAK
6.950840000000000,I2C,Setup Read to ['171'] + NAK
6.951566000000000,I2C,Setup Write to ['172'] + NAK
6.952284000000000,I2C,Setup Read to ['173'] + NAK
6.953010000000000,I2C,Setup Write to ['174'] + NAK
6.953726000000000,I2C,Setup Read to ['175'] + NAK
6.956126000000000,I2C,Setup Write to ['148'] + ACK
6.961084000000000,I2C,'5' + ACK
6.961828000000000,I2C,Setup Read to ['149'] + ACK
6.962180000000000,I2C,'5' + ACK
6.962534000000000,I2C,'0' + ACK
6.962886000000000,I2C,'0' + ACK
6.963246000000000,I2C,B + NAK
6.963958000000000,I2C,Setup Write to ['150'] + ACK
6.964332000000000,I2C,'5' + ACK
6.965074000000000,I2C,Setup Read to ['151'] + ACK
6.965428000000000,I2C,L + ACK
6.965782000000000,I2C,'255' + ACK
6.966134000000000,I2C,0 + ACK
6.966642000000000,I2C,M + NAK
6.971878000000000,I2C,Setup Write to ['152'] + ACK
6.972252000000000,I2C,'5' + ACK
6.972994000000000,I2C,Setup Read to ['153'] + ACK
6.973348000000000,I2C,D + ACK
6.973702000000000,I2C,D + ACK
6.974054000000000,I2C,D + ACK
6.974414000000000,I2C,D + NAK
6.978086000000000,I2C,Setup Write to ['148'] + ACK
6.982994000000000,I2C,'5' + ACK
6.983738000000000,I2C,Setup Read to ['149'] + ACK
6.984092000000000,I2C,'5' + ACK
6.984444000000000,I2C,'0' + ACK
6.984798000000000,I2C,'0' + ACK
6.985158000000000,I2C,B + NAK
6.985870000000000,I2C,Setup Write to ['150'] + ACK
6.986242000000000,I2C,'5' + ACK
6.986986000000000,I2C,Setup Read to ['151'] + ACK
6.987340000000000,I2C,L + ACK
6.987692000000000,I2C,'255' + ACK
6.988044000000000,I2C,0 + ACK
6.988406000000000,I2C,M + NAK
6.993838000000000,I2C,Setup Write to ['152'] + ACK
6.994212000000000,I2C,'5' + ACK
6.994954000000000,I2C,Setup Read to ['153'] + ACK
6.995308000000000,I2C,D + ACK
6.995662000000000,I2C,D + ACK
6.996014000000000,I2C,D + ACK
6.996374000000000,I2C,D + NAK
7.000046000000000,I2C,Setup Write to ['148'] + ACK
7.004954000000000,I2C,'5' + ACK
7.005698000000000,I2C,Setup Read to ['149'] + ACK
7.006052000000000,I2C,'5' + ACK
7.006404000000000,I2C,'0' + ACK
7.006758000000000,I2C,'0' + ACK
7.007118000000000,I2C,B + NAK
7.007830000000000,I2C,Setup Write to ['150'] + ACK
7.008202000000000,I2C,'5' + ACK
7.008946000000000,I2C,Setup Read to ['151'] + ACK
7.009300000000000,I2C,L + ACK
7.009652000000000,I2C,'255' + ACK
7.010004000000000,I2C,0 + ACK
7.010366000000000,I2C,M + NAK
7.011224000000000,I2C,Setup Write to ['152'] + ACK
7.016146000000000,I2C,'5' + ACK
7.016890000000000,I2C,Setup Read to ['153'] + ACK
7.017244000000000,I2C,D + ACK
7.017596000000000,I2C,D + ACK
7.017948000000000,I2C,D + ACK
7.018310000000000,I2C,D + NAK
7.021832000000000,I2C,Setup Write to ['148'] + ACK
7.022352000000000,I2C,'5' + ACK
7.027682000000000,I2C,Setup Read to ['149'] + ACK
7.028036000000000,I2C,'5' + ACK
7.028388000000000,I2C,'0' + ACK
7.028742000000000,I2C,'0' + ACK
7.029102000000000,I2C,B + NAK
7.029814000000000,I2C,Setup Write to ['150'] + ACK
7.030186000000000,I2C,'5' + ACK
7.030930000000000,I2C,Setup Read to ['151'] + ACK
7.031284000000000,I2C,L + ACK
7.031636000000000,I2C,'255' + ACK
7.031988000000000,I2C,0 + ACK
7.032348000000000,I2C,M + NAK
7.033060000000000,I2C,Setup Write to ['152'] + ACK
7.033580000000000,I2C,'5' + ACK
7.051330000000000,I2C,Setup Read to ['153'] + ACK
7.051684000000000,I2C,D + ACK
7.052036000000000,I2C,D + ACK
7.052388000000000,I2C,D + ACK
7.052750000000000,I2C,D + NAK
7.056420000000000,I2C,Setup Write to ['148'] + ACK
7.061366000000000,I2C,'5' + ACK
7.062110000000000,I2C,Setup Read to ['149'] + ACK
7.062464000000000,I2C,'5' + ACK
7.062816000000000,I2C,'0' + ACK
7.063168000000000,I2C,'0' + ACK
7.063530000000000,I2C,B + NAK
7.064242000000000,I2C,Setup Write to ['150'] + ACK
7.064614000000000,I2C,'5' + ACK
7.065358000000000,I2C,Setup Read to ['151'] + ACK
7.065710000000000,I2C,L + ACK
7.066064000000000,I2C,'255' + ACK
7.066416000000000,I2C,0 + ACK
7.066924000000000,I2C,M + NAK
7.072186000000000,I2C,Setup Write to ['152'] + ACK
7.072558000000000,I2C,'5' + ACK
7.073302000000000,I2C,Setup Read to ['153'] + ACK
7.073654000000000,I2C,D + ACK
7.074008000000000,I2C,D + ACK
7.074360000000000,I2C,D + ACK
7.074720000000000,I2C,D + NAK
7.078392000000000,I2C,Setup Write to ['148'] + ACK
7.083312000000000,I2C,'5' + ACK
7.084056000000000,I2C,Setup Read to ['149'] + ACK
7.084410000000000,I2C,'5' + ACK
7.084762000000000,I2C,'0' + ACK
7.085116000000000,I2C,'0' + ACK
7.085476000000000,I2C,B + NAK
7.086188000000000,I2C,Setup Write to ['150'] + ACK
7.086560000000000,I2C,'5' + ACK
7.087304000000000,I2C,Setup Read to ['151'] + ACK
7.087658000000000,I2C,L + ACK
7.088010000000000,I2C,'255' + ACK
7.088364000000000,I2C,0 + ACK
7.088872000000000,I2C,M + NAK
7.094158000000000,I2C,Setup Write to ['152'] + ACK
7.094530000000000,I2C,'5' + ACK
7.095272000000000,I2C,Setup Read to ['153'] + ACK
7.095626000000000,I2C,D + ACK
7.095980000000000,I2C,D + ACK
7.096332000000000,I2C,D + ACK
7.096692000000000,I2C,D + NAK
7.100364000000000,I2C,Setup Write to ['148'] + ACK
7.105272000000000,I2C,'5' + ACK
7.106016000000000,I2C,Setup Read to ['149'] + ACK
7.106370000000000,I2C,'5' + ACK
7.106722000000000,I2C,'0' + ACK
7.107076000000000,I2C,'0' + ACK
7.107436000000000,I2C,B + NAK
7.108148000000000,I2C,Setup Write to ['150'] + ACK
7.108520000000000,I2C,'5' + ACK
7.109264000000000,I2C,Setup Read to ['151'] + ACK
7.109618000000000,I2C,L + ACK
7.109970000000000,I2C,'255' + ACK
7.110324000000000,I2C,0 + ACK
7.110684000000000,I2C,M + NAK
7.116092000000000,I2C,Setup Write to ['152'] + ACK
7.116464000000000,I2C,'5' + ACK
7.117208000000000,I2C,Setup Read to ['153'] + ACK
7.117562000000000,I2C,D + ACK
7.117914000000000,I2C,D + ACK
7.118268000000000,I2C,D + ACK
7.118628000000000,I2C,D + NAK
7.122298000000000,I2C,Setup Write to ['148'] + ACK
7.127256000000000,I2C,'5' + ACK
